id,x,y,v
115,4.733476638793945,-26.123260498046875,6.21977424621582
116,4.736503601074219,-26.330936431884766,6.140872001647949
117,4.739785194396973,-26.535526275634766,6.293535232543945
118,4.742988109588623,-26.7457218170166,6.239813804626465
119,4.746269226074219,-26.953651428222656,6.425954818725586
120,4.749629020690918,-27.168319702148438,6.411007404327393
121,4.753007888793945,-27.382089614868164,6.624810695648193
122,4.756542682647705,-27.603456497192383,6.628117561340332
123,4.760058403015137,-27.824472427368164,6.843353748321533
124,4.763710975646973,-28.053085327148438,6.847936630249023
125,4.767343521118164,-28.28138542175293,7.061367511749268
126,4.771152019500732,-28.5172061920166,7.066816329956055
127,4.774941444396973,-28.75273323059082,7.278687477111816
128,4.778886795043945,-28.99574089050293,7.285032272338867
129,4.782851219177246,-29.238515853881836,7.495335102081299
130,4.786933422088623,-29.488710403442383,7.5026068687438965
131,4.791015625,-29.738710403442383,7.711251258850098
132,4.795273303985596,-29.99607276916504,7.719470500946045
133,4.799511432647705,-30.253280639648438,7.926355838775635
134,4.803905963897705,-30.517791748046875,7.935536861419678
135,4.808339595794678,-30.78218650817871,8.14056396484375
136,4.812910079956055,-31.053808212280273,8.150723457336426
137,4.817500114440918,-31.32537078857422,8.353800773620605
138,4.822226524353027,-31.604101181030273,8.36495304107666
139,4.826992034912109,-31.88279151916504,8.565999984741211
140,4.831894397735596,-32.168575286865234,8.5781831741333
141,4.836835861206055,-32.45435333251953,8.777152061462402
142,4.841914176940918,-32.74716567993164,8.790419578552246
143,4.847031116485596,-33.0400390625,8.987273216247559
144,4.852284908294678,-33.33984375,9.00167465209961
145,4.857577800750732,-33.63974380493164,9.19620418548584
146,4.863007545471191,-33.946502685546875,9.210817337036133
147,4.868476390838623,-34.25335693359375,9.400164604187012
148,4.874101638793945,-34.56689453125,9.40954303741455
149,4.879726409912109,-34.88037109375,9.589241981506348
150,4.88552713394165,-35.2001953125,9.591109275817871
151,4.891327857971191,-35.51968765258789,9.761091232299805
152,4.897284984588623,-35.84519577026367,9.7557373046875
153,4.903261661529541,-36.1701545715332,9.916664123535156
154,4.909374713897705,-36.50083923339844,9.904480934143066
155,4.915488243103027,-36.83076095581055,10.056596755981445
156,4.921738147735596,-37.166072845458984,10.037466049194336
157,4.927988052368164,-37.500389099121094,10.180816650390625
158,4.93435525894165,-37.83984375,10.154674530029297
159,4.940722465515137,-38.17806625366211,10.289450645446777
160,4.947206974029541,-38.52111053466797,10.25636100769043
161,4.953671932220459,-38.86273193359375,10.382895469665527
162,4.960253715515137,-39.20890426635742,10.343043327331543
163,4.966816425323486,-39.55337905883789,10.461784362792969
164,4.973476409912109,-39.90216827392578,10.415352821350098
165,4.980116844177246,-40.249080657958984,10.526641845703125
166,4.986835956573486,-40.60003662109375,10.473916053771973
167,4.993535041809082,-40.94886779785156,10.578269958496094
168,5.000312328338623,-41.30154037475586,10.519468307495117
169,5.007070064544678,-41.651912689208984,10.617345809936523
170,5.013906002044678,-42.00587844848633,10.552742958068848
171,5.020683288574219,-42.35736083984375,10.644631385803223
172,5.027538776397705,-42.71224594116211,10.574514389038086
173,5.034355163574219,-43.064453125,10.661033630371094
174,5.041230201721191,-43.419883728027344,10.585760116577148
175,5.048085689544678,-43.7724609375,10.66708755493164
176,5.054941177368164,-44.12810516357422,10.586362838745117
177,5.061835765838623,-44.4807014465332,10.661312103271484
178,5.068652153015137,-44.836151123046875,10.574175834655762
179,5.075585842132568,-45.18833923339844,10.642007827758789
180,5.08230447769165,-45.54312515258789,10.548731803894043
181,5.089296817779541,-45.89445114135742,10.612868309020996
182,5.095937252044678,-46.2482795715332,10.517011642456055
183,5.102929592132568,-46.59857177734375,10.580015182495117
184,5.109550476074219,-46.95132827758789,10.482437133789062
185,5.116523265838623,-47.30046844482422,10.544595718383789
186,5.123125076293945,-47.65205001831055,10.445379257202148
187,5.130077838897705,-47.99998092651367,10.506820678710938
188,5.136660099029541,-48.350311279296875,10.406126022338867
189,5.143593788146973,-48.69691467285156,10.466973304748535
190,5.150136470794678,-49.04591751098633,10.364811897277832
191,5.157031059265137,-49.391170501708984,10.425183296203613
192,5.163554668426514,-49.73878860473633,10.321699142456055
193,5.170429706573486,-50.08259582519531,10.381754875183105
194,5.176933288574219,-50.42878723144531,10.277073860168457
195,5.183769226074219,-50.77111053466797,10.336956977844238
196,5.190234184265137,-51.11579895019531,10.231194496154785
197,5.19705057144165,-51.45661926269531,10.291034698486328
198,5.203495979309082,-51.79978561401367,10.18430233001709
199,5.210273265838623,-52.139041900634766,10.244219779968262
200,5.216679573059082,-52.48064422607422,10.136615753173828
201,5.223437309265137,-52.81829833984375,10.196712493896484
202,5.229824066162109,-53.15834045410156,10.08832836151123
203,5.236542701721191,-53.4943733215332,10.148689270019531
204,5.242890357971191,-53.83283233642578,10.039609909057617
205,5.249589920043945,-54.16724395751953,10.100320816040039
206,5.255918025970459,-54.50408172607422,9.990623474121094
207,5.262578010559082,-54.83685302734375,10.051750183105469
208,5.268867015838623,-55.172088623046875,9.941503524780273
209,5.275488376617432,-55.50321960449219,10.003103256225586
210,5.281757831573486,-55.83683395385742,9.89236831665039
211,5.28835916519165,-56.16636657714844,9.95443344116211
212,5.294589519500732,-56.49833679199219,9.84315013885498
213,5.301152229309082,-56.82619094848633,9.905679702758789
214,5.307343482971191,-57.15653991699219,9.793905258178711
215,5.313886642456055,-57.48277282714844,9.856954574584961
216,5.320058345794678,-57.81150436401367,9.744746208190918
217,5.326581954956055,-58.136112213134766,9.808351516723633
218,5.332695007324219,-58.46322250366211,9.695760726928711
219,5.339199066162109,-58.786170959472656,9.759907722473145
220,5.345293045043945,-59.111698150634766,9.646862983703613
221,5.351757526397705,-59.43302536010742,9.711531639099121
222,5.357831954956055,-59.75693130493164,9.5980863571167
223,5.364277362823486,-60.07661819458008,9.663321495056152
224,5.370312213897705,-60.39892578125,9.554633140563965
225,5.373222351074219,-60.71724319458008,9.583138465881348
226,5.371406078338623,-61.03687286376953,9.503064155578613
227,5.365429401397705,-61.353553771972656,9.530927658081055
228,5.361230373382568,-61.67138671875,9.440214157104492
229,5.358242034912109,-61.985897064208984,9.494349479675293
230,5.354941368103027,-62.30257797241211,9.38024616241455
231,5.351894378662109,-62.61507797241211,9.447500228881836
232,5.348183631896973,-62.930213928222656,9.331451416015625
233,5.344667911529541,-63.24107360839844,9.39961051940918
234,5.340449333190918,-63.55460739135742,9.283061027526855
235,5.336543083190918,-63.86384582519531,9.351499557495117
236,5.331972599029541,-64.1757583618164,9.235453605651855
237,5.328808307647705,-64.48341369628906,9.294967651367188
238,5.328007698059082,-64.79349517822266,9.186840057373047
239,5.32546854019165,-65.09954833984375,9.25461196899414
240,5.322793006896973,-65.40827941894531,9.136356353759766
241,5.320371150970459,-65.71265411376953,9.205832481384277
242,5.317519187927246,-66.01972198486328,9.087382316589355
243,5.315175533294678,-66.32245635986328,9.15706729888916
244,5.312363147735596,-66.6279067993164,9.038032531738281
245,5.310136795043945,-66.92900085449219,9.108156204223633
246,5.307441234588623,-67.23283386230469,8.988661766052246
247,5.305293083190918,-67.53227996826172,9.059279441833496
248,5.302675724029541,-67.83447265625,8.939373016357422
249,5.300585746765137,-68.13228607177734,9.010573387145996
250,5.298046588897705,-68.43285369873047,8.890414237976074
251,5.296015739440918,-68.72901916503906,8.962214469909668
252,5.293515682220459,-69.02798461914062,8.841741561889648
253,5.291523456573486,-69.32254028320312,8.914114952087402
254,5.289042949676514,-69.61991882324219,8.793314933776855
255,5.287089824676514,-69.91283416748047,8.866147994995117
256,5.284628868103027,-70.20861053466797,8.744868278503418
257,5.282695293426514,-70.49992370605469,8.818021774291992
258,5.280253887176514,-70.79408264160156,8.696072578430176
259,5.278359413146973,-71.08375549316406,8.769389152526855
260,5.275957107543945,-71.37630462646484,8.646753311157227
261,5.274062156677246,-71.66433715820312,8.72032356262207
262,5.271679401397705,-71.95525360107422,8.59708309173584
263,5.26980447769165,-72.24163055419922,8.670978546142578
264,5.267441272735596,-72.53089904785156,8.547205924987793
265,5.265605449676514,-72.81559753417969,8.621489524841309
266,5.263242244720459,-73.10321044921875,8.497259140014648
267,5.261445045471191,-73.38626098632812,8.571983337402344
268,5.259120941162109,-73.67222595214844,8.448047637939453
269,5.258066177368164,-73.95362854003906,8.506217002868652
270,5.260624885559082,-74.23738098144531,8.40811824798584
271,5.266718864440918,-74.51750946044922,8.433928489685059
272,5.277187347412109,-74.79866790771484,8.339028358459473
273,5.283730506896973,-75.076416015625,8.404536247253418
274,5.289999961853027,-75.35673522949219,8.279778480529785
275,5.296445369720459,-75.63246154785156,8.35579776763916
276,5.302441120147705,-75.91117858886719,8.230175971984863
277,5.309062480926514,-76.18524169921875,8.3074369430542
278,5.315331935882568,-76.46234893798828,8.181557655334473
279,5.322187423706055,-76.73478698730469,8.25949478149414
280,5.328711032867432,-77.01029205322266,8.133345603942871
281,5.335761547088623,-77.28111267089844,8.211943626403809
282,5.342460632324219,-77.5550308227539,8.085556030273438
283,5.349628925323486,-77.82425689697266,8.164849281311035
284,5.356406211853027,-78.09658813476562,8.038354873657227
285,5.363632678985596,-78.36424255371094,8.11839485168457
286,5.370449066162109,-78.63502502441406,7.991909027099609
287,5.377695083618164,-78.90113067626953,8.072700500488281
288,5.384511470794678,-79.17039489746094,7.946236610412598
289,5.391757488250732,-79.43496704101562,8.027750968933105
290,5.398535251617432,-79.70274353027344,7.901313304901123
291,5.405781269073486,-79.9658203125,7.983526229858398
292,5.412558555603027,-80.23211669921875,7.857120037078857
293,5.419785022735596,-80.49372100830078,7.940013408660889
294,5.426523208618164,-80.75856018066406,7.813638210296631
295,5.433711051940918,-81.01872253417969,7.897193431854248
296,5.4404296875,-81.28213500976562,7.770853042602539
297,5.447617053985596,-81.5408706665039,7.855052471160889
298,5.454316139221191,-81.8028793334961,7.728747844696045
299,5.461445331573486,-82.0602035522461,7.813577175140381
300,5.468124866485596,-82.32083892822266,7.687307357788086
301,5.475253582000732,-82.5767822265625,7.772751808166504
302,5.481894493103027,-82.83605194091797,7.646515846252441
303,5.489003658294678,-83.09062957763672,7.732560634613037
304,5.495625019073486,-83.34856414794922,7.606359004974365
305,5.50271463394165,-83.601806640625,7.69298791885376
306,5.509316444396973,-83.85841369628906,7.5668206214904785
307,5.516230583190918,-84.1103515625,7.640049457550049
308,5.519335746765137,-84.36524200439453,7.524325370788574
309,5.523652076721191,-84.61582946777344,7.609767436981201
310,5.528085708618164,-84.8697280883789,7.48432731628418
311,5.533007621765137,-85.11894226074219,7.572811603546143
312,5.53759765625,-85.37158966064453,7.447190761566162
313,5.542636394500732,-85.61957550048828,7.536532878875732
314,5.547187328338623,-85.87103271484375,7.41093111038208
315,5.552206993103027,-86.11781311035156,7.500813961029053
316,5.556660175323486,-86.3680648803711,7.375277996063232
317,5.561621189117432,-86.6136474609375,7.465646266937256
318,5.56603479385376,-86.86273956298828,7.340177536010742
319,5.570937156677246,-87.1071548461914,7.431048393249512
320,5.575293064117432,-87.35509490966797,7.305771827697754
321,5.58019495010376,-87.59835815429688,7.397289752960205
322,5.584531307220459,-87.84517669677734,7.273344993591309
323,5.587656021118164,-88.08738708496094,7.358933448791504
324,5.588281154632568,-88.33296966552734,7.23780632019043
325,5.590058326721191,-88.57402038574219,7.330928325653076
326,5.591933250427246,-88.81865692138672,7.211263656616211
327,5.594374656677246,-89.05882263183594,7.307865619659424
328,5.596405982971191,-89.30270385742188,7.189822196960449
329,5.598984241485596,-89.54216766357422,7.288995742797852
330,5.600996017456055,-89.78540802001953,7.172836780548096
331,5.603535175323486,-90.02430725097656,7.273080348968506
332,5.605488300323486,-90.26702117919922,7.157720565795898
333,5.607988357543945,-90.50540161132812,7.258488655090332
334,5.609921932220459,-90.74762725830078,7.143498420715332
335,5.612382888793945,-90.98553466796875,7.244603157043457
336,5.614277362823486,-91.22730255126953,7.129918575286865
337,5.616738319396973,-91.46475219726562,7.231452465057373
338,5.618593692779541,-91.70606994628906,7.117287635803223
339,5.621035099029541,-91.9430923461914,7.219407081604004
340,5.622890472412109,-92.18401336669922,7.105894088745117
341,5.625331878662109,-92.42066192626953,7.208747386932373
342,5.627187252044678,-92.6612319946289,7.096207141876221
343,5.629609107971191,-92.89754486083984,7.200006008148193
344,5.63146448135376,-93.1378173828125,7.088616371154785
345,5.63390588760376,-93.3739013671875,7.193408489227295
346,5.635761737823486,-93.61395263671875,7.0831732749938965
347,5.63818359375,-93.849853515625,7.188878536224365
348,5.640038967132568,-94.08975219726562,7.079658508300781
349,5.642460823059082,-94.32552337646484,7.18618106842041
350,5.64431619644165,-94.56533813476562,7.077913284301758
351,5.646738052368164,-94.80106353759766,7.185201644897461
352,5.648612976074219,-95.04084777832031,7.077857971191406
353,5.651015281677246,-95.27657318115234,7.185981750488281
354,5.652890682220459,-95.51637268066406,7.0798163414001465
355,5.6552734375,-95.75216674804688,7.183886528015137
356,5.655156135559082,-95.99190521240234,7.082805633544922
357,5.655136585235596,-96.22781372070312,7.197473049163818
358,5.655566215515137,-96.46802520751953,7.098674297332764
359,5.65636682510376,-96.7044677734375,7.2134928703308105
360,5.65685510635376,-96.9452133178711,7.116288185119629
361,5.657793045043945,-97.18224334716797,7.232764720916748
362,5.65831995010376,-97.42362976074219,7.136899471282959
363,5.659277439117432,-97.66134643554688,7.254785537719727
364,5.65978479385376,-97.90345764160156,7.16263484954834
365,5.660742282867432,-98.14203643798828,7.287787914276123
366,5.66124963760376,-98.38526916503906,7.208312034606934
367,5.662148475646973,-98.62540435791016,7.348061561584473
368,5.662734031677246,-98.87068939208984,7.287721157073975
369,5.66357421875,-99.11353302001953,7.450836658477783
370,5.664277076721191,-99.36231231689453,7.421024799346924
371,5.665078163146973,-99.60968780517578,7.611993789672852
372,5.665839672088623,-99.8638916015625,7.605268478393555
373,5.666640281677246,-100.11746215820312,7.8022894859313965
374,5.667500019073486,-100.37801361083984,7.79754114151001
375,5.668378829956055,-100.63796997070312,7.9919047355651855
376,5.669296741485596,-100.90479278564453,7.9874725341796875
377,5.670234203338623,-101.17103576660156,8.179533004760742
378,5.671210765838623,-101.44407653808594,8.17537784576416
379,5.672206878662109,-101.71653747558594,8.365190505981445
380,5.673242092132568,-101.99574279785156,8.361324310302734
381,5.674296855926514,-102.27437591552734,8.549773216247559
382,5.67540979385376,-102.5596923828125,8.54813289642334
383,5.67654275894165,-102.84455108642578,8.735889434814453
384,5.677714824676514,-103.13606262207031,8.736364364624023
385,5.678905963897705,-103.42717742919922,8.923174858093262
386,5.680156230926514,-103.72492218017578,8.925644874572754
387,5.681406021118164,-104.0223388671875,9.111311912536621
388,5.68273401260376,-104.32634735107422,9.115671157836914
389,5.68408203125,-104.6301040649414,9.30002212524414
390,5.685468673706055,-104.94039154052734,9.306197166442871
391,5.686894416809082,-105.25050354003906,9.489120483398438
392,5.688359260559082,-105.56708526611328,9.497082710266113
393,5.689863204956055,-105.88356018066406,9.678485870361328
394,5.691425800323486,-106.2064437866211,9.688225746154785
395,5.693007469177246,-106.529296875,9.86803150177002
396,5.694648265838623,-106.85848236083984,9.879499435424805
397,5.696308612823486,-107.18770599365234,10.057293891906738
398,5.69802713394165,-107.52320861816406,10.069310188293457
399,5.699765682220459,-107.85875701904297,10.243452072143555
400,5.701581954956055,-108.20044708251953,10.254507064819336
401,5.703437328338623,-108.54216766357422,10.423845291137695
402,5.70535135269165,-108.88986206054688,10.432792663574219
403,5.707284927368164,-109.23751068115234,10.596574783325195
404,5.709277153015137,-109.5909423828125,10.602849006652832
405,5.711308479309082,-109.94425201416016,10.760926246643066
406,5.713398456573486,-110.30316162109375,10.764426231384277
407,5.715527057647705,-110.66184997558594,10.916872024536133
408,5.717714786529541,-111.02594757080078,10.917469024658203
409,5.719921588897705,-111.38972473144531,11.064016342163086
410,5.722207069396973,-111.75869750976562,11.061272621154785
411,5.724511623382568,-112.12727355957031,11.201661109924316
412,5.726874828338623,-112.50083923339844,11.195035934448242
413,5.729238033294678,-112.87386322021484,11.328592300415039
414,5.731679439544678,-113.25164031982422,11.317065238952637
415,5.734120845794678,-113.62873077392578,11.44301986694336
416,5.736640453338623,-114.01029968261719,11.425546646118164
417,5.739160060882568,-114.3909912109375,11.543267250061035
418,5.741757869720459,-114.77589416503906,11.519439697265625
419,5.744355201721191,-115.15970611572266,11.62906551361084
420,5.747011661529541,-115.54745483398438,11.598917961120605
421,5.749667644500732,-115.93391418457031,11.700901985168457
422,5.752363204956055,-116.32405090332031,11.664764404296875
423,5.755058288574219,-116.71269226074219,11.75982666015625
424,5.7578125,-117.10478973388672,11.718111038208008
425,5.760546684265137,-117.49522399902344,11.806815147399902
426,5.763319969177246,-117.88888549804688,11.759891510009766
427,5.766093730926514,-118.28069305419922,11.8428316116333
428,5.768906116485596,-118.67555236816406,11.790977478027344
429,5.771718502044678,-119.06839752197266,11.868549346923828
430,5.774550437927246,-119.46411895751953,11.812085151672363
431,5.777382850646973,-119.85767364501953,11.884919166564941
432,5.780234336853027,-120.25394439697266,11.82427978515625
433,5.783085823059082,-120.64791107177734,11.8930025100708
434,5.785956859588623,-121.04444885253906,11.828619956970215
435,5.788808345794678,-121.43856048583984,11.893808364868164
436,5.791679382324219,-121.83513641357422,11.82607364654541
437,5.794531345367432,-122.22915649414062,11.888192176818848
438,5.797421932220459,-122.62555694580078,11.817559242248535
439,5.80029296875,-123.01930236816406,11.877031326293945
440,5.803144454956055,-123.41532897949219,11.803861618041992
441,5.806054592132568,-123.80863189697266,11.860761642456055
442,5.808847427368164,-124.20411682128906,11.78453540802002
443,5.81179666519165,-124.59677124023438,11.837799072265625
444,5.814531326293945,-124.99150085449219,11.757744789123535
445,5.817519187927246,-125.38326263427734,11.808347702026367
446,5.820195198059082,-125.7770004272461,11.725826263427734
447,5.823203086853027,-126.16769409179688,11.775150299072266
448,5.825878620147705,-126.5603256225586,11.69095230102539
449,5.828866958618164,-126.94986724853516,11.73962116241455
450,5.831523418426514,-127.3413314819336,11.65400218963623
451,5.834492206573486,-127.72964477539062,11.702214241027832
452,5.837128639221191,-128.119873046875,11.615236282348633
453,5.840097427368164,-128.50689697265625,11.66301155090332
454,5.842734336853027,-128.89581298828125,11.574738502502441
455,5.845683574676514,-129.281494140625,11.622245788574219
456,5.848300457000732,-129.66905212402344,11.532793045043945
457,5.851210594177246,-130.05332946777344,11.58010196685791
458,5.853808403015137,-130.4394989013672,11.489228248596191
459,5.85671854019165,-130.82232666015625,11.535856246948242
460,5.859296798706055,-131.20703125,11.44305419921875
461,5.862206935882568,-131.58831787109375,11.488815307617188
462,5.864785194396973,-131.971435546875,11.394124031066895
463,5.86767578125,-132.35108947753906,11.439261436462402
464,5.87023401260376,-132.73255920410156,11.342852592468262
465,5.873105525970459,-133.1105194091797,11.387585639953613
466,5.875644207000732,-133.49026489257812,11.289620399475098
467,5.878476619720459,-133.86643981933594,11.334142684936523
468,5.880995750427246,-134.24441528320312,11.234776496887207
469,5.883828163146973,-134.61874389648438,11.279263496398926
470,5.886328220367432,-134.99490356445312,11.178723335266113
471,5.889140605926514,-135.3673858642578,11.223477363586426
472,5.891621112823486,-135.74168395996094,11.12203598022461
473,5.894394397735596,-136.1122589111328,11.16739273071289
474,5.896855354309082,-136.48468017578125,11.06545639038086
475,5.899589538574219,-136.85337829589844,11.111692428588867
476,5.902030944824219,-137.22396850585938,11.009394645690918
477,5.904765605926514,-137.59078979492188,11.056611061096191
478,5.907167911529541,-137.95953369140625,10.954142570495605
479,5.909882545471191,-138.32452392578125,11.002473831176758
480,5.912265300750732,-138.69146728515625,10.899994850158691
481,5.914960861206055,-139.05465698242188,10.949485778808594
482,5.917324066162109,-139.41983032226562,10.846923828125
483,5.920000076293945,-139.78125,10.8973970413208
484,5.92236328125,-140.1446990966797,10.794692039489746
485,5.925019264221191,-140.50437927246094,10.846139907836914
486,5.927343845367432,-140.86611938476562,10.743370056152344
487,5.929999828338623,-141.2240753173828,10.795912742614746
488,5.932304382324219,-141.5841522216797,10.69314193725586
489,5.934960842132568,-141.94044494628906,10.746808052062988
490,5.937245845794678,-142.2988739013672,10.6441650390625
491,5.939882755279541,-142.65354919433594,10.698965072631836
492,5.942148208618164,-143.0103759765625,10.596430778503418
493,5.944765567779541,-143.3634490966797,10.652313232421875
494,5.947011470794678,-143.71873474121094,10.549800872802734
495,5.949609279632568,-144.0702667236328,10.60659408569336
496,5.951855182647705,-144.4240264892578,10.50390625
497,5.954452991485596,-144.77401733398438,10.56122875213623
498,5.956679344177246,-145.12625122070312,10.457942008972168
499,5.95925760269165,-145.47470092773438,10.515604972839355
500,5.961484432220459,-145.825439453125,10.41171932220459
501,5.964042663574219,-146.17234802246094,10.46979808807373
502,5.966249942779541,-146.52154541015625,10.365431785583496
503,5.968808650970459,-146.8668975830078,10.424159049987793
504,5.970995903015137,-147.21458435058594,10.31954574584961
505,5.973535060882568,-147.55841064453125,10.378989219665527
506,5.975722312927246,-147.9045867919922,10.274157524108887
507,5.978261470794678,-148.24691772460938,10.334321022033691
508,5.980429649353027,-148.5915985107422,10.232065200805664
509,5.980214595794678,-148.93252563476562,10.263607025146484
510,5.975331783294678,-149.27479553222656,10.190916061401367
511,5.97439432144165,-149.61441040039062,10.229669570922852
512,5.972343444824219,-149.95556640625,10.129849433898926
513,5.97097635269165,-150.2930908203125,10.190350532531738
514,5.969003677368164,-150.6329803466797,10.084644317626953
515,5.967324256896973,-150.96897888183594,10.148176193237305
