id,x,y,v
55,-2.613105297088623,-9.319746017456055,5.1616926193237305
56,-2.6685545444488525,-9.482558250427246,5.155060291290283
57,-2.723828077316284,-9.645195007324219,5.1508402824401855
58,-2.7791404724121094,-9.807714462280273,5.144203186035156
59,-2.834277391433716,-9.970038414001465,5.135712623596191
60,-2.8871679306030273,-10.132831573486328,5.124094009399414
61,-2.937128782272339,-10.296191215515137,5.107729911804199
62,-2.983593702316284,-10.460058212280273,5.084147930145264
63,-3.026484251022339,-10.62417984008789,5.0467963218688965
64,-3.065859317779541,-10.787948608398438,5.024209022521973
65,-3.1010937690734863,-10.952070236206055,5.005446910858154
66,-3.135019540786743,-11.115741729736328,5.000288486480713
67,-3.1701366901397705,-11.2788667678833,4.995540618896484
68,-3.207714796066284,-11.441171646118164,5.021141529083252
69,-3.2884960174560547,-11.767870903015137,5.107343673706055
70,-3.330078125,-11.933124542236328,5.123186111450195
71,-3.372265577316284,-12.098750114440918,5.146880149841309
72,-3.4146482944488525,-12.26513671875,5.145684719085693
73,-3.457109212875366,-12.431347846984863,5.136459827423096
74,-3.500195264816284,-12.597030639648438,5.118862628936768
75,-3.5419530868530273,-12.762421607971191,5.106932640075684
76,-3.5849218368530273,-12.92708969116211,5.089098930358887
77,-3.6263279914855957,-13.091562271118164,5.077863693237305
78,-3.6690428256988525,-13.255311965942383,5.0581135749816895
79,-3.7082812786102295,-13.419257164001465,5.038671970367432
80,-3.7451367378234863,-13.583144187927246,5.022189617156982
81,-3.778496026992798,-13.747284889221191,4.985986709594727
82,-3.8084568977355957,-13.910898208618164,4.979211807250977
83,-3.8344335556030273,-14.075409889221191,4.978416442871094
84,-3.857187509536743,-14.240331649780273,4.9953436851501465
85,-3.8835155963897705,-14.404999732971191,5.001736164093018
86,-3.9130859375,-14.56917953491211,5.0075297355651855
87,-3.945683479309082,-14.732401847839355,5.009354591369629
88,-3.97710919380188,-14.896464347839355,4.993420124053955
89,-4.010546684265137,-15.059609413146973,4.987677574157715
90,-4.043339729309082,-15.22288990020752,4.986180782318115
91,-4.076327800750732,-15.385936737060547,4.984803676605225
92,-4.109375,-15.548867225646973,4.977715492248535
93,-4.139140605926514,-15.712128639221191,4.963444232940674
94,-4.164902210235596,-15.875663757324219,4.942133903503418
95,-4.186054706573486,-16.039257049560547,4.943465232849121
96,-4.209706783294678,-16.202421188354492,4.940310478210449
97,-4.236249923706055,-16.364959716796875,4.935824394226074
98,-4.264003753662109,-16.52714729309082,4.93131685256958
99,-4.292129039764404,-16.68910026550293,4.921950340270996
100,-4.317089557647705,-16.851287841796875,4.905975818634033
101,-4.338027477264404,-17.013593673706055,4.8837690353393555
102,-4.354453086853027,-17.175800323486328,4.855894565582275
103,-4.365956783294678,-17.337675094604492,4.824263572692871
104,-4.372226238250732,-17.4990234375,4.82585334777832
105,-4.378242015838623,-17.66033172607422,4.834132671356201
106,-4.387948989868164,-17.82142448425293,4.831447124481201
107,-4.401034832000732,-17.9820499420166,4.827266216278076
108,-4.412831783294678,-18.142637252807617,4.815891265869141
109,-4.420937538146973,-18.303144454956055,4.796565532684326
110,-4.424706935882568,-18.463319778442383,4.771446228027344
111,-4.423652172088623,-18.62289047241211,4.7420973777771
112,-4.41748046875,-18.781600952148438,4.747560501098633
113,-4.411660194396973,-18.940332412719727,4.756518840789795
114,-4.409550666809082,-19.099140167236328,4.754132270812988
115,-4.410878658294678,-19.257715225219727,4.750363826751709
116,-4.414316177368164,-19.416093826293945,4.745565891265869
117,-4.418671607971191,-19.574275970458984,4.740096092224121
118,-4.423476696014404,-19.73224639892578,4.73403787612915
119,-4.428398132324219,-19.890018463134766,4.727960586547852
120,-4.433476448059082,-20.047557830810547,4.724799156188965
121,-4.438535213470459,-20.205018997192383,4.7320451736450195
122,-4.443710803985596,-20.362733840942383,4.753571033477783
123,-4.448886394500732,-20.521190643310547,4.785983085632324
124,-4.454179763793945,-20.680761337280273,4.824126243591309
125,-4.45947265625,-20.84162139892578,4.865490436553955
126,-4.464863300323486,-21.00386619567871,4.908133029937744
127,-4.470253944396973,-21.167537689208984,4.951874732971191
128,-4.475761413574219,-21.33265495300293,4.993852615356445
129,-4.478906154632568,-21.499237060546875,5.029818534851074
130,-4.478378772735596,-21.667089462280273,5.062536716461182
131,-4.471581935882568,-21.83558464050293,5.086265563964844
132,-4.462226390838623,-22.005292892456055,5.119801998138428
133,-4.446991920471191,-22.176054000854492,5.133669376373291
134,-4.434609413146973,-22.347089767456055,5.195971965789795
135,-4.424530982971191,-22.520273208618164,5.162203788757324
136,-4.417070388793945,-22.692129135131836,5.1561455726623535
137,-4.410312175750732,-22.863807678222656,5.1465888023376465
138,-4.404003620147705,-23.035175323486328,5.140398025512695
139,-4.398086071014404,-23.20634651184082,5.13267707824707
140,-4.392265319824219,-23.37726593017578,5.127768039703369
141,-4.386620998382568,-23.548046112060547,5.120906352996826
142,-4.380918025970459,-23.718612670898438,5.116145610809326
143,-4.375351428985596,-23.889022827148438,5.109661102294922
144,-4.369668006896973,-24.05921745300293,5.104856014251709
145,-4.364081859588623,-24.229276657104492,5.098613739013672
146,-4.358378887176514,-24.399120330810547,5.093905448913574
147,-4.352792739868164,-24.56880760192871,5.08795690536499
148,-4.347070217132568,-24.738319396972656,5.083521842956543
149,-4.341464519500732,-24.90767478942871,5.077837944030762
150,-4.33572244644165,-25.07681655883789,5.073750972747803
151,-4.330097675323486,-25.245859146118164,5.068512439727783
152,-4.324336051940918,-25.41470718383789,5.065202713012695
153,-4.318691253662109,-25.58347511291504,5.0605950355529785
154,-4.312910079956055,-25.7520694732666,5.058088302612305
155,-4.307246208190918,-25.920604705810547,5.054129123687744
156,-4.301445007324219,-26.0889835357666,5.052485942840576
157,-4.295742034912109,-26.257343292236328,5.0493574142456055
158,-4.289921760559082,-26.425565719604492,5.048817157745361
159,-4.284218788146973,-26.593807220458984,5.046629428863525
160,-4.278378963470459,-26.761953353881836,5.047238826751709
161,-4.272616863250732,-26.930116653442383,5.046781063079834
162,-4.266738414764404,-27.09827995300293,5.051750183105469
163,-4.260937213897705,-27.266620635986328,5.056772232055664
164,-4.255038738250732,-27.435115814208984,5.069003582000732
165,-4.249160289764404,-27.604042053222656,5.082982063293457
166,-4.243242263793945,-27.7734375,5.105472087860107
167,-4.237265586853027,-27.943613052368164,5.132710933685303
168,-4.23123025894165,-28.11470603942871,5.170638084411621
169,-4.225136756896973,-28.28708839416504,5.21840763092041
170,-4.219003677368164,-28.46109390258789,5.2835235595703125
171,-4.21414041519165,-28.63734245300293,5.3723273277282715
172,-4.208320140838623,-28.816600799560547,5.478771209716797
173,-4.202402114868164,-28.999433517456055,5.5965118408203125
174,-4.196406364440918,-29.186248779296875,5.713045597076416
175,-4.189921855926514,-29.376893997192383,5.832557678222656
176,-4.183613300323486,-29.571502685546875,5.949099063873291
177,-4.1767578125,-29.769941329956055,6.068031311035156
178,-4.170097351074219,-29.97234344482422,6.183973789215088
179,-4.162909984588623,-30.178573608398438,6.302252292633057
180,-4.155956745147705,-30.388729095458984,6.417558670043945
181,-4.1484375,-30.60269546508789,6.535166263580322
182,-4.141191482543945,-30.820585250854492,6.64982795715332
183,-4.133339881896973,-31.042245864868164,6.766748428344727
184,-4.125800609588623,-31.267812728881836,6.8807549476623535
185,-4.117636680603027,-31.497148513793945,6.996965408325195
186,-4.109804630279541,-31.730369567871094,7.110293865203857
187,-4.101327896118164,-31.967342376708984,7.225776195526123
188,-4.093203067779541,-32.20816421508789,7.33841609954834
189,-4.084414005279541,-32.45271301269531,7.453154563903809
190,-4.075976371765137,-32.70109176635742,7.565088272094727
191,-4.066874980926514,-32.953182220458984,7.679067134857178
192,-4.05810546875,-33.20907974243164,7.790284633636475
193,-4.048710823059082,-33.46868896484375,7.903491497039795
194,-4.039648532867432,-33.73207092285156,8.013980865478516
195,-4.029941082000732,-33.99909973144531,8.126408576965332
196,-4.020566463470459,-34.269901275634766,8.23616886138916
197,-4.010546684265137,-34.544315338134766,8.347830772399902
198,-4.000859260559082,-34.822479248046875,8.456335067749023
199,-3.991933584213257,-35.10427474975586,8.568325996398926
200,-3.98248028755188,-35.38982391357422,8.676105499267578
201,-3.9725193977355957,-35.678924560546875,8.785737991333008
202,-3.962831974029541,-35.9716796875,8.893454551696777
203,-3.9524998664855957,-36.268028259277344,9.00294017791748
204,-3.9425389766693115,-36.56802749633789,9.110007286071777
205,-3.9319140911102295,-36.87158203125,9.21882438659668
206,-3.9216601848602295,-37.178768157958984,9.32525634765625
207,-3.910781145095825,-37.48950958251953,9.433405876159668
208,-3.9002342224121094,-37.80384826660156,9.539055824279785
209,-3.8890624046325684,-38.12169647216797,9.645909309387207
210,-3.8782031536102295,-38.44312286376953,9.749398231506348
211,-3.8667380809783936,-38.767967224121094,9.852560043334961
212,-3.856386661529541,-39.09628677368164,9.94483470916748
213,-3.849257707595825,-39.42775344848633,10.032013893127441
214,-3.846308469772339,-39.76222610473633,10.114365577697754
215,-3.840097665786743,-40.09929656982422,10.193684577941895
216,-3.8342771530151367,-40.439022064208984,10.261611938476562
217,-3.8279101848602295,-40.780975341796875,10.32142448425293
218,-3.822031259536743,-41.12491989135742,10.370284080505371
219,-3.8159375190734863,-41.4704475402832,10.409663200378418
220,-3.810292959213257,-41.817283630371094,10.435461044311523
221,-3.804433584213257,-42.164939880371094,10.450934410095215
222,-3.7989842891693115,-42.51312255859375,10.451879501342773
223,-3.793281078338623,-42.86126708984375,10.443756103515625
224,-3.7879881858825684,-43.20915985107422,10.425691604614258
225,-3.78228497505188,-43.55640411376953,10.404366493225098
226,-3.7772068977355957,-43.90298843383789,10.37719440460205
227,-3.7714452743530273,-44.24864959716797,10.349377632141113
228,-3.766484260559082,-44.59341812133789,10.31637954711914
229,-3.7607617378234863,-44.93708801269531,10.279891967773438
230,-3.7591991424560547,-45.27960968017578,10.232463836669922
231,-3.7616796493530273,-45.62054443359375,10.200733184814453
232,-3.7642576694488525,-45.960487365722656,10.152838706970215
233,-3.7649803161621094,-46.29878616333008,10.108799934387207
234,-3.7664647102355957,-46.635623931884766,10.060627937316895
235,-3.767343759536743,-46.97087860107422,10.011110305786133
236,-3.7690625190734863,-47.30449295043945,9.956048011779785
237,-3.770390510559082,-47.63624954223633,9.89903450012207
238,-3.7724609375,-47.96613311767578,9.834369659423828
239,-3.774179697036743,-48.293846130371094,9.767643928527832
240,-3.776484251022339,-48.61931610107422,9.69294261932373
241,-3.7784178256988525,-48.94230270385742,9.615445137023926
242,-3.780898332595825,-49.2626953125,9.528430938720703
243,-3.782949209213257,-49.58019256591797,9.436704635620117
244,-3.785527229309082,-49.89460754394531,9.335745811462402
245,-3.7876172065734863,-50.20566177368164,9.231649398803711
246,-3.790214776992798,-50.513240814208984,9.120924949645996
247,-3.7923240661621094,-50.8171272277832,9.008878707885742
248,-3.7949414253234863,-51.11728286743164,8.891758918762207
249,-3.797050714492798,-51.41353225708008,8.770127296447754
250,-3.8032031059265137,-51.70570373535156,8.640581130981445
251,-3.813300609588623,-51.99345397949219,8.509004592895508
252,-3.828242063522339,-52.27667999267578,8.366313934326172
253,-3.8479490280151367,-52.55486297607422,8.256331443786621
254,-3.865957021713257,-52.82945251464844,8.141671180725098
255,-3.8816404342651367,-53.10034942626953,8.083630561828613
256,-3.897597551345825,-53.36943054199219,7.962428569793701
257,-3.9128124713897705,-53.63441467285156,7.87055778503418
258,-3.9288084506988525,-53.89632797241211,7.823451995849609
259,-3.944218635559082,-54.15683364868164,7.700780391693115
260,-3.9606640338897705,-54.412986755371094,7.657230854034424
261,-3.9770896434783936,-54.667850494384766,7.532288551330566
262,-3.9939451217651367,-54.918338775634766,7.467320442199707
263,-4.007030963897705,-55.16701126098633,7.349311351776123
264,-4.016464710235596,-55.411834716796875,7.27822732925415
265,-4.021816253662109,-55.65458679199219,7.143434524536133
266,-4.022792816162109,-55.8928108215332,7.044946670532227
267,-4.02197265625,-56.12777328491211,6.952579975128174
268,-4.024355411529541,-56.35956954956055,6.876700401306152
269,-4.027304649353027,-56.58884811401367,6.818587303161621
270,-4.031093597412109,-56.81624984741211,6.770602226257324
271,-4.034843444824219,-57.04206848144531,6.746984481811523
272,-4.039355278015137,-57.267147064208984,6.7244391441345215
273,-4.043066501617432,-57.49150085449219,6.705677509307861
274,-4.044745922088623,-57.71525192260742,6.686795711517334
275,-4.042695045471191,-57.93839645385742,6.672125816345215
276,-4.044804573059082,-58.16097640991211,6.64579963684082
277,-4.045331954956055,-58.38265609741211,6.634815692901611
278,-4.04736328125,-58.60396194458008,6.622724533081055
279,-4.048242092132568,-58.82486343383789,6.615967750549316
280,-4.050312519073486,-59.0455436706543,6.605384826660156
281,-4.051171779632568,-59.265838623046875,6.601249694824219
282,-4.053203105926514,-59.48601531982422,6.593432903289795
283,-4.054003715515137,-59.70591735839844,6.592026233673096
284,-4.055956840515137,-59.92573928833008,6.58679723739624
285,-4.056718826293945,-60.145389556884766,6.58832311630249
286,-4.058613300323486,-60.36509704589844,6.5859551429748535
287,-4.05935525894165,-60.58472442626953,6.590652942657471
288,-4.061191082000732,-60.80451202392578,6.591346263885498
289,-4.061933517456055,-61.024295806884766,6.599343299865723
290,-4.063710689544678,-61.244354248046875,6.6034674644470215
291,-4.064472675323486,-61.464569091796875,6.6155219078063965
292,-4.066210746765137,-61.68517303466797,6.624918460845947
293,-4.066992282867432,-61.90609359741211,6.6417131423950195
294,-4.06591796875,-62.12759780883789,6.659050941467285
295,-4.0615234375,-62.349666595458984,6.667689800262451
296,-4.053027153015137,-62.57193374633789,6.69211483001709
297,-4.040585994720459,-62.794921875,6.721739768981934
298,-4.027187347412109,-63.01880645751953,6.778356075286865
299,-4.01589822769165,-63.244686126708984,6.855744361877441
300,-4.005566120147705,-63.47323989868164,6.9326677322387695
301,-3.995312452316284,-63.70437240600586,7.027595043182373
302,-3.985468626022339,-63.9387092590332,7.126605033874512
303,-3.975351572036743,-64.17634582519531,7.228519916534424
304,-3.965468645095825,-64.4173583984375,7.3275980949401855
305,-3.9551169872283936,-64.66165924072266,7.4291300773620605
306,-3.944960832595825,-64.90931701660156,7.528316974639893
307,-3.9342968463897705,-65.1602554321289,7.629772186279297
308,-3.9248242378234863,-65.41460418701172,7.723875522613525
309,-3.9181249141693115,-65.67214965820312,7.820807456970215
310,-3.9150779247283936,-65.93304443359375,7.91912317276001
311,-3.9089841842651367,-66.19709014892578,8.016359329223633
312,-3.9031639099121094,-66.46437072753906,8.116713523864746
313,-3.8964648246765137,-66.7349624633789,8.219046592712402
314,-3.890078067779541,-67.00897979736328,8.319193840026855
315,-3.8831052780151367,-67.28632354736328,8.42147159576416
316,-3.8765623569488525,-67.56708526611328,8.521394729614258
317,-3.8694725036621094,-67.85115051269531,8.623472213745117
318,-3.86279296875,-68.13863372802734,8.72319221496582
319,-3.855605363845825,-68.42941284179688,8.825007438659668
320,-3.848808526992798,-68.7236099243164,8.924518585205078
321,-3.8414647579193115,-69.0210952758789,9.02602767944336
322,-3.8344922065734863,-69.32196807861328,9.12522029876709
323,-3.8269920349121094,-69.62615203857422,9.222185134887695
324,-3.8231053352355957,-69.93363189697266,9.315316200256348
325,-3.822343587875366,-70.2442398071289,9.416753768920898
326,-3.822031259536743,-70.55821990966797,9.509587287902832
327,-3.81982421875,-70.87525177001953,9.607335090637207
328,-3.818066358566284,-71.19557189941406,9.704079627990723
329,-3.815742015838623,-71.51909637451172,9.800983428955078
330,-3.8139843940734863,-71.84587860107422,9.895773887634277
331,-3.8118748664855957,-72.17579650878906,9.991659164428711
332,-3.810312509536743,-72.50892639160156,10.084881782531738
333,-3.808417797088623,-72.84515380859375,10.17482852935791
334,-3.8032031059265137,-73.18434143066406,10.260790824890137
335,-3.793828010559082,-73.52633666992188,10.334193229675293
336,-3.77978515625,-73.87060546875,10.4220552444458
337,-3.765078067779541,-74.2177734375,10.513056755065918
338,-3.7527148723602295,-74.56804656982422,10.596779823303223
339,-3.7397069931030273,-74.92108154296875,10.686821937561035
340,-3.726738214492798,-75.27714538574219,10.77066707611084
341,-3.7127928733825684,-75.6359634399414,10.857478141784668
342,-3.6986913681030273,-75.99767303466797,10.940619468688965
343,-3.683671712875366,-76.36211395263672,11.02321720123291
344,-3.66851544380188,-76.72930145263672,11.101859092712402
345,-3.6525585651397705,-77.09906768798828,11.178324699401855
346,-3.6365818977355957,-77.47138214111328,11.247163772583008
347,-3.6199607849121094,-77.84595489501953,11.303549766540527
348,-3.6072263717651367,-78.22252655029297,11.340850830078125
349,-3.5985546112060547,-78.6004409790039,11.37449836730957
350,-3.59130859375,-78.97945404052734,11.388776779174805
351,-3.581679582595825,-79.35882568359375,11.387103080749512
352,-3.5726561546325684,-79.73810577392578,11.366012573242188
353,-3.5633983612060547,-80.11663055419922,11.329328536987305
354,-3.554765462875366,-80.49391174316406,11.2802095413208
355,-3.546035051345825,-80.86953735351562,11.220873832702637
356,-3.5395116806030273,-81.24321746826172,11.145485877990723
357,-3.537226438522339,-81.61444091796875,11.075653076171875
358,-3.5322656631469727,-81.98332977294922,10.988800048828125
359,-3.5278124809265137,-82.34931182861328,10.900289535522461
360,-3.5236523151397705,-82.71237182617188,10.805276870727539
361,-3.5193943977355957,-83.072265625,10.70768928527832
362,-3.515761613845825,-83.42893981933594,10.60593032836914
363,-3.511972665786743,-83.78224182128906,10.502817153930664
364,-3.5088281631469727,-84.13213348388672,10.396158218383789
365,-3.50542950630188,-84.47848510742188,10.289417266845703
366,-3.5026562213897705,-84.82130432128906,10.179550170898438
367,-3.49957013130188,-85.16046905517578,10.070152282714844
368,-3.4970703125,-85.49600219726562,9.957938194274902
369,-3.494218587875366,-85.82781982421875,9.844747543334961
370,-3.494570255279541,-86.15587615966797,9.72780990600586
371,-3.4977147579193115,-86.48004913330078,9.614782333374023
372,-3.504023313522339,-86.8004379272461,9.496575355529785
373,-3.5120506286621094,-87.11683654785156,9.384136199951172
374,-3.517695188522339,-87.42952728271484,9.27239990234375
375,-3.5232226848602295,-87.73851013183594,9.155105590820312
376,-3.5290820598602295,-88.0435791015625,9.040468215942383
377,-3.534745931625366,-88.34484100341797,8.925284385681152
378,-3.5429296493530273,-88.6422119140625,8.803138732910156
379,-3.5549023151397705,-88.93537902832031,8.683408737182617
380,-3.5716209411621094,-89.224365234375,8.56935977935791
381,-3.585214853286743,-89.5096664428711,8.451812744140625
382,-3.5988476276397705,-89.79103088378906,8.338500022888184
383,-3.6117773056030273,-90.06867980957031,8.223546981811523
384,-3.625234365463257,-90.34246063232422,8.105194091796875
385,-3.635077953338623,-90.61246490478516,7.983912944793701
386,-3.6411521434783936,-90.87857818603516,7.877524375915527
387,-3.651132822036743,-91.14100646972656,7.75985860824585
388,-3.660781145095825,-91.39949035644531,7.64152193069458
389,-3.670488119125366,-91.65401458740234,7.530930519104004
390,-3.680546760559082,-91.90486907958984,7.418793678283691
391,-3.6900975704193115,-92.1520004272461,7.311097621917725
392,-3.699960947036743,-92.39553833007812,7.20388650894165
393,-3.7092771530151367,-92.63550567626953,7.103795528411865
394,-3.718886613845825,-92.87215423583984,7.005953311920166
395,-3.7279882431030273,-93.1055679321289,6.91236686706543
396,-3.7340428829193115,-93.33597564697266,6.822999000549316
397,-3.736582040786743,-93.56352233886719,6.727235794067383
398,-3.734492063522339,-93.7879409790039,6.663149356842041
399,-3.733593702316284,-94.01021575927734,6.599038600921631
400,-3.7338476181030273,-94.23033905029297,6.550905227661133
401,-3.734570264816284,-94.4488754272461,6.521687984466553
402,-3.7361912727355957,-94.6664810180664,6.489990234375
403,-3.737246036529541,-94.88301849365234,6.465579032897949
404,-3.73931622505188,-95.09873962402344,6.434250831604004
405,-3.7377734184265137,-95.31340789794922,6.401542663574219
406,-3.7332615852355957,-95.52693939208984,6.388796329498291
407,-3.73150372505188,-95.74007415771484,6.3731231689453125
408,-3.730175733566284,-95.95268249511719,6.346948623657227
409,-3.728281259536743,-96.16436004638672,6.329568386077881
410,-3.7274999618530273,-96.37547302246094,6.308668613433838
411,-3.7255859375,-96.58586883544922,6.293760299682617
412,-3.724921703338623,-96.79576110839844,6.275289058685303
413,-3.7229297161102295,-97.0050277709961,6.262386798858643
414,-3.7222068309783936,-97.2138671875,6.245725631713867
415,-3.7201757431030273,-97.42212677001953,6.235044002532959
416,-3.719413995742798,-97.63004302978516,6.220596790313721
417,-3.71734356880188,-97.83747100830078,6.2126665115356445
418,-3.716542959213257,-98.04463958740234,6.200781345367432
419,-3.714433431625366,-98.25139617919922,6.195807456970215
420,-3.7135937213897705,-98.45799255371094,6.18665885925293
421,-3.71148419380188,-98.66427612304688,6.1848907470703125
422,-3.710624933242798,-98.87052154541016,6.178818702697754
423,-3.7085156440734863,-99.0765380859375,6.180721282958984
424,-3.7070116996765137,-99.28263092041016,6.176991939544678
425,-3.7025585174560547,-99.48856353759766,6.179898738861084
426,-3.6970701217651367,-99.69458770751953,6.18740701675415
427,-3.6894140243530273,-99.90081024169922,6.1971330642700195
428,-3.6817967891693115,-100.10736083984375,6.2170634269714355
429,-3.675058603286743,-100.3145980834961,6.249258995056152
430,-3.669081926345825,-100.52296447753906,6.278128623962402
431,-3.662734270095825,-100.73228454589844,6.327105522155762
432,-3.656620979309082,-100.94329071044922,6.387848854064941
433,-3.6503124237060547,-101.15633392333984,6.471799373626709
434,-3.644238233566284,-101.37225341796875,6.56743049621582
435,-3.6377928256988525,-101.59137725830078,6.676014423370361
436,-3.631582021713257,-101.81414794921875,6.783846378326416
437,-3.6249217987060547,-102.04048919677734,6.894218444824219
438,-3.618535041809082,-102.27049255371094,7.001780986785889
439,-3.611640453338623,-102.5040512084961,7.111828327178955
440,-3.60503888130188,-102.74125671386719,7.219137191772461
441,-3.597890615463257,-102.98200225830078,7.328851699829102
442,-3.591074228286743,-103.22639465332031,7.435898780822754
443,-3.583691358566284,-103.47432708740234,7.545263290405273
444,-3.5766406059265137,-103.72589874267578,7.652001857757568
445,-3.5690038204193115,-103.98100280761719,7.760980129241943
446,-3.561699151992798,-104.23973083496094,7.867366313934326
447,-3.5538084506988525,-104.50199127197266,7.975913047790527
448,-3.5462498664855957,-104.76786804199219,8.081902503967285
449,-3.5381054878234863,-105.03726196289062,8.189980506896973
450,-3.5303125381469727,-105.31024932861328,8.291695594787598
451,-3.525214672088623,-105.58670043945312,8.394001007080078
452,-3.5237889289855957,-105.86661529541016,8.481712341308594
453,-3.526562452316284,-106.14945983886719,8.588574409484863
454,-3.5292773246765137,-106.43585968017578,8.687538146972656
455,-3.52978515625,-106.72550201416016,8.791756629943848
456,-3.5305662155151367,-107.01863861083984,8.896408081054688
457,-3.5307421684265137,-107.31527709960938,9.001849174499512
458,-3.5315234661102295,-107.61542510986328,9.105803489685059
459,-3.5319530963897705,-107.91905212402344,9.211732864379883
460,-3.5330467224121094,-108.2261962890625,9.315293312072754
461,-3.533808469772339,-108.53679656982422,9.420783996582031
462,-3.53515625,-108.85090637207031,9.523926734924316
463,-3.5361523628234863,-109.16845703125,9.628890991210938
464,-3.5376951694488525,-109.48948669433594,9.731613159179688
465,-3.538828134536743,-109.81396484375,9.836043357849121
466,-3.540468692779541,-110.14191436767578,9.938337326049805
467,-3.541699171066284,-110.4732666015625,10.04224967956543
468,-3.5433788299560547,-110.80809020996094,10.1441068649292
469,-3.544628858566284,-111.14630889892578,10.247518539428711
470,-3.5463085174560547,-111.48796844482422,10.348930358886719
471,-3.547480344772339,-111.83301544189453,10.450204849243164
472,-3.546640634536743,-112.18143463134766,10.550699234008789
473,-3.543281078338623,-112.533203125,10.649590492248535
474,-3.538281202316284,-112.88823699951172,10.750675201416016
475,-3.534863233566284,-113.24665832519531,10.852004051208496
476,-3.531445264816284,-113.60845184326172,10.950437545776367
477,-3.5275585651397705,-113.9735336303711,11.052102088928223
478,-3.5237889289855957,-114.34200286865234,11.151433944702148
479,-3.5193357467651367,-114.71377563476562,11.252490997314453
480,-3.5149412155151367,-115.08892059326172,11.351763725280762
481,-3.509882688522339,-115.46736907958984,11.452335357666016
482,-3.50494122505188,-115.84917449951172,11.55126667022705
483,-3.4993553161621094,-116.23426818847656,11.651399612426758
484,-3.493964672088623,-116.6227035522461,11.749921798706055
485,-3.487968683242798,-117.01441192626953,11.849587440490723
486,-3.482187509536743,-117.4094467163086,11.947568893432617
487,-3.4758594036102295,-117.80773162841797,12.046570777893066
488,-3.4697656631469727,-118.20933532714844,12.143837928771973
489,-3.463144540786743,-118.61416625976562,12.242060661315918
490,-3.456777334213257,-119.02228546142578,12.338471412658691
491,-3.4499218463897705,-119.43359375,12.435575485229492
492,-3.4432811737060547,-119.84815216064453,12.530719757080078
